ch_name,x,y,z
S1,0.0536,0.0467999999999999,0.0594
D1,0.0644,0.0193999999999999,0.0575
S2,0.0694,-0.0107,0.0555
D2,0.0665,-0.0382999999999999,0.0518
S3,0.0605,-0.0644,0.0464
D3,0.0515,0.0387999999999999,0.0839
S4,0.0615,0.0139,0.0828
D4,0.066,-0.0135,0.0804
S5,0.064,-0.0381,0.077
D5,0.056,-0.0648,0.0744
S6,0.0404,0.0335,0.1062999999999999
D6,0.0523999999999999,0.0119,0.1064
S7,0.057,-0.015,0.1062999999999999
D7,0.0521,-0.0422,0.1021
S8,0.0417,-0.0664,0.1001
