ch_name,x,y,z
S1,0.0362,0.041,0.1125999999999999
D1,0.0487,0.0178,0.106
S2,0.056,-0.0101999999999999,0.1001
D2,0.0591,-0.0397999999999999,0.0924
S3,0.0571,-0.0625,0.0702
D3,0.0282,0.0273,0.1371
S4,0.0426,0.0072,0.1255
D4,0.0546,-0.0146,0.1127
S5,0.0562999999999999,-0.0437,0.1014
D5,0.0515,-0.0695,0.0925999999999999
S6,0.0233,0.023,0.1425
D6,0.0368999999999999,0.0028,0.1392
S7,0.046,-0.0255,0.1368
D7,0.0477,-0.0471,0.1219
S8,0.0407,-0.0719,0.1109
