ch_name,x,y,z
S1,0.051,0.061,0.0378
D1,0.0674,0.0358,0.041
S2,0.071,0.0086,0.0429
D2,0.0711,-0.0193999999999999,0.0458
S3,0.0637,-0.0485,0.047
D3,0.0532,0.0599,0.0663
S4,0.0652,0.0381,0.0687
D4,0.0714,0.0093,0.0702
S5,0.0729,-0.0169,0.0708
D5,0.067,-0.0439,0.0711
S6,0.0446,0.0633,0.0853
D6,0.0577,0.038,0.0879
S7,0.0655999999999999,0.0116999999999999,0.0902
D7,0.0668,-0.0149,0.0947
S8,0.0579,-0.0423,0.0948
