ch_name,x,y,z
S1,0.0544,0.0326,0.0594
D1,0.0637,0.0114,0.0592
S2,0.068,-0.019,0.0578
D2,0.0663,-0.0482999999999999,0.0567999999999999
S3,0.0582,-0.0724,0.0517
D3,0.0502,0.0278999999999999,0.0814
S4,0.0589,0.0077,0.0841
D4,0.0663,-0.0209,0.0815
S5,0.0634,-0.0522,0.0767
D5,0.0564,-0.0746,0.0742999999999999
S6,0.0397999999999999,0.0275,0.1088
D6,0.0535,0.0044,0.1083
S7,0.0593,-0.0221,0.1075
D7,0.0562999999999999,-0.0481,0.1006
S8,0.0451,-0.0742999999999999,0.0949
