ch_name,x,y,z
S1,0.054,0.0206,0.0833
D1,0.061,-0.0052,0.0770999999999999
S2,0.0631,-0.0322,0.0692
D2,0.0584,-0.0613999999999999,0.06
S3,0.0484,-0.0815999999999999,0.0482
D3,0.0472,0.013,0.1039
S4,0.0552999999999999,-0.0114,0.1011
D4,0.0574,-0.0373999999999999,0.0930999999999999
S5,0.0528,-0.0624,0.082
D5,0.0437,-0.0875,0.0716
S6,0.0341,0.0065,0.1258
D6,0.0432,-0.0178,0.1222
S7,0.0456,-0.041,0.1163
D7,0.0391,-0.0640999999999999,0.1029
S8,0.0256,-0.0882,0.0925999999999999
