ch_name,x,y,z
S9,-0.0464,-0.0782,0.0056
D8,-0.052,-0.0487999999999999,0.005
S10,-0.0544,-0.0201,0.0050999999999999
D9,-0.0495,0.0094,0.0059
S11,-0.0396,0.033,0.007
D10,-0.0496,-0.0737,0.0294
S12,-0.0573,-0.0469,0.0293
D11,-0.0582,-0.0186999999999999,0.0316
S13,-0.0527,0.0087,0.0321
D12,-0.0437,0.0332,0.0294
S14,-0.0421,-0.0725,0.054
D13,-0.0528,-0.0472,0.0555
S15,-0.0587,-0.0198999999999999,0.0567999999999999
D14,-0.0542999999999999,0.0077,0.0555
S16,-0.0421,0.0322999999999999,0.0577
