ch_name,x,y,z
S9,-0.061,-0.0772,0.0442
D8,-0.069,-0.0495,0.0505
S10,-0.0737,-0.0192,0.054
D9,-0.0692,0.008,0.056
S11,-0.0593,0.0337,0.0650999999999999
D10,-0.0557,-0.0711,0.078
S12,-0.0647,-0.0472,0.0864
D11,-0.0707,-0.0196,0.0847
S13,-0.0665999999999999,0.0091,0.0852
D12,-0.0617,0.0283,0.0735
S14,-0.0482999999999999,-0.0719,0.0892999999999999
D13,-0.0562,-0.0475,0.1006
S15,-0.0627,-0.0222,0.105
D14,-0.0606,0.003,0.1044
S16,-0.0503,0.0273999999999999,0.1031
