ch_name,x,y,z
S1,0.0549,0.0547,0.0512
D1,0.0715,0.0317,0.0435
S2,0.0787,0.0040999999999999,0.0416
D2,0.0798,-0.0233,0.0377
S3,0.0728,-0.0498,0.0322999999999999
D3,0.0528,0.051,0.0715
S4,0.0696,0.0261,0.0745
D4,0.0769,0.0022,0.0712
S5,0.0765999999999999,-0.0257,0.0691
D5,0.0703,-0.0525,0.064
S6,0.042,0.0382999999999999,0.1061
D6,0.0605,0.0133,0.1067999999999999
S7,0.0677,-0.0115,0.1008
D7,0.0643,-0.0338,0.0967
S8,0.0567,-0.0578,0.086
