ch_name,x,y,z
S1,0.0582,0.0366,0.057
D1,0.0652,0.0087,0.0578
S2,0.0625,-0.0218,0.0594
D2,0.0585,-0.0523,0.0593
S3,0.0545,-0.0807,0.0569
D3,0.0494,0.0365,0.0805
S4,0.0589,0.0078,0.0815999999999999
D4,0.0624,-0.0214,0.0814
S5,0.0592,-0.0512,0.0815
D5,0.0508,-0.0755,0.0735
S6,0.03,0.0381,0.0655
D6,0.0402999999999999,0.0129,0.077
S7,0.0443,-0.0146,0.0853
D7,0.0412,-0.0423,0.0892999999999999
S8,0.0325,-0.0691,0.0909
