ch_name,x,y,z
S1,0.059,0.0395,0.0438
D1,0.0684,0.0147,0.0486
S2,0.0732,-0.0113,0.0566
D2,0.0668,-0.0401,0.0645999999999999
S3,0.0577,-0.0653,0.0629
D3,0.0546,0.0429,0.0622999999999999
S4,0.0665,0.0219,0.0732
D4,0.0702,-0.0075,0.0795999999999999
S5,0.0638,-0.0342,0.0846
D5,0.0522,-0.057,0.0872
S6,0.0457,0.0498,0.0851
D6,0.0577,0.0288,0.0942
S7,0.0613999999999999,0.0011,0.1036
D7,0.0538,-0.0273,0.1080999999999999
S8,0.0392,-0.0472999999999999,0.1072
