ch_name,x,y,z
S9,-0.0655999999999999,-0.0484,0.0467
D8,-0.0704,-0.0206,0.0545
S10,-0.0728,0.0047,0.0599
D9,-0.0668,0.0336,0.064
S11,-0.0555,0.0571,0.0663
D10,-0.0674,-0.0532,0.0734
S12,-0.0737,-0.0265,0.0775999999999999
D11,-0.074,0.0,0.0861
S13,-0.069,0.0259,0.0907999999999999
D12,-0.0557,0.05,0.0932
S14,-0.059,-0.0567999999999999,0.099
D13,-0.0664,-0.0324,0.1044
S15,-0.0695,-0.0062,0.1085999999999999
D14,-0.0644,0.0211,0.1138
S16,-0.0506,0.0453999999999999,0.1143
