ch_name,x,y,z
S1,0.043,0.0355,0.0770999999999999
D1,0.0541,0.0153,0.0634
S2,0.0649,-0.0058,0.0622999999999999
D2,0.0782,-0.0366,0.0425
S3,0.0724,-0.0576,0.0361
D3,0.0432,0.0173,0.0940999999999999
S4,0.0597,-0.007,0.0865
D4,0.0797,-0.0295,0.0741
S5,0.0803,-0.0456,0.0636
D5,0.0678,-0.0654,0.0591
S6,0.0415,0.001,0.1066
D6,0.0587,-0.0091,0.1022
S7,0.0647,-0.0297,0.0998
D7,0.0624,-0.0538999999999999,0.0912999999999999
S8,0.0509,-0.0628,0.0888
