ch_name,x,y,z
S9,-0.0619,-0.0930999999999999,0.0286
D8,-0.0689,-0.0698,0.0377
S10,-0.0756,-0.0392,0.0492
D9,-0.0617,-0.0226,0.05
S11,-0.0749,0.0045,0.0509
D10,-0.0665,-0.0923,0.0457
S12,-0.0742999999999999,-0.0725,0.058
D11,-0.0892999999999999,-0.0503,0.0603
S13,-0.0767,-0.0422,0.0674
D12,-0.0713,-0.016,0.0792
S14,-0.0505,-0.116,0.0579
D13,-0.0629,-0.0922,0.0660999999999999
S15,-0.0662,-0.0603,0.0867
D14,-0.069,-0.0504,0.0868
S16,-0.061,-0.019,0.0964
